player_id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
,Rk,Player,Age,Team,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
porteke02,180.0,Kevin Porter Jr.,24.0,MIL,SG,30.0,2.0,598.0,0.494,0.529,0.408,0.553,0.871,0.616,0.38,0.29,106.0,97.0,113.0,102.0,112.0,107.0,156.0,69.0,4.9,22.5,
russeda01,181.0,D'Angelo Russell,28.0,2TM,PG,58.0,36.0,1480.0,0.39,0.489,0.314,0.479,0.834,0.522,0.227,0.564,84.0,90.0,87.0,88.0,107.0,91.0,94.0,134.0,-82.0,-76.8,
russeda01,181.0,D'Angelo Russell,28.0,LAL,PG,29.0,10.0,763.0,0.415,0.51,0.333,0.505,0.849,0.537,0.17,0.54,89.0,94.0,93.0,93.0,109.0,93.0,70.0,128.0,-23.8,-26.3,
russeda01,181.0,D'Angelo Russell,28.0,BRK,PG,29.0,26.0,717.0,0.367,0.467,0.297,0.454,0.826,0.508,0.281,0.587,79.0,86.0,82.0,84.0,106.0,88.0,116.0,139.0,-58.2,-50.5,
markkla01,182.0,Lauri Markkanen,27.0,UTA,PF,47.0,47.0,1476.0,0.423,0.525,0.346,0.521,0.876,0.571,0.264,0.57,91.0,96.0,96.0,96.0,112.0,99.0,109.0,135.0,-30.3,-8.5,
kennalu01,183.0,Luke Kennard,28.0,MEM,SG,65.0,11.0,1472.0,0.478,0.547,0.433,0.609,0.895,0.631,0.132,0.606,102.0,100.0,120.0,112.0,115.0,110.0,54.0,144.0,56.9,50.4,
sheadja01,184.0,Jamal Shead,22.0,TOR,PG,75.0,11.0,1467.0,0.405,0.47,0.323,0.476,0.768,0.499,0.137,0.442,87.0,86.0,90.0,88.0,98.0,87.0,56.0,105.0,-67.4,-82.8,
gordoaa01,185.0,Aaron Gordon,29.0,DEN,PF,51.0,42.0,1447.0,0.531,0.582,0.436,0.607,0.81,0.65,0.36,0.346,114.0,107.0,121.0,112.0,104.0,113.0,148.0,82.0,63.2,84.5,
stewais01,186.0,Isaiah Stewart,23.0,DET,C,72.0,4.0,1434.0,0.559,0.607,0.321,0.586,0.759,0.616,0.276,0.168,120.0,111.0,89.0,108.0,97.0,107.0,114.0,40.0,26.9,27.9,
sensabr01,187.0,Brice Sensabaugh,21.0,UTA,SF,71.0,15.0,1432.0,0.459,0.52,0.422,0.59,0.89,0.612,0.122,0.621,98.0,95.0,117.0,109.0,114.0,106.0,50.0,147.0,56.4,44.7,
bitadgo01,188.0,Goga Bitadze,25.0,ORL,C,70.0,42.0,1430.0,0.611,0.656,0.107,0.615,0.639,0.631,0.392,0.083,131.0,120.0,30.0,113.0,82.0,110.0,162.0,20.0,48.8,43.9,
wareke01,189.0,Kel'el Ware,20.0,MIA,C,64.0,36.0,1422.0,0.554,0.629,0.315,0.592,0.687,0.603,0.144,0.239,119.0,115.0,88.0,109.0,88.0,105.0,59.0,57.0,45.0,26.3,ROY-6
easonta01,190.0,Tari Eason,23.0,HOU,PF,57.0,16.0,1420.0,0.487,0.557,0.342,0.543,0.76,0.567,0.186,0.329,104.0,102.0,95.0,100.0,97.0,98.0,77.0,78.0,-0.1,-10.9,
edeyza01,191.0,Zach Edey,22.0,MEM,C,66.0,55.0,1416.0,0.58,0.612,0.346,0.6,0.709,0.624,0.293,0.12,124.0,112.0,96.0,111.0,91.0,108.0,121.0,29.0,49.7,46.6,ROY-5
mccontj01,192.0,T.J. McConnell,32.0,IND,PG,79.0,1.0,1415.0,0.519,0.537,0.306,0.531,0.74,0.547,0.123,0.079,111.0,99.0,85.0,98.0,95.0,95.0,51.0,19.0,-14.7,-38.1,
mannte01,193.0,Terance Mann,28.0,2TM,SG,67.0,13.0,1414.0,0.496,0.58,0.368,0.569,0.691,0.584,0.165,0.395,106.0,106.0,102.0,105.0,89.0,101.0,68.0,94.0,21.4,6.6,
mannte01,193.0,Terance Mann,28.0,LAC,SG,37.0,12.0,732.0,0.446,0.508,0.347,0.513,0.719,0.533,0.164,0.385,95.0,93.0,96.0,94.0,92.0,93.0,68.0,91.0,-11.8,-17.9,
mannte01,193.0,Terance Mann,28.0,ATL,SG,30.0,1.0,682.0,0.541,0.646,0.386,0.619,0.667,0.629,0.165,0.404,116.0,119.0,107.0,114.0,85.0,109.0,68.0,96.0,33.2,24.5,
dunnry01,194.0,Ryan Dunn,22.0,PHO,SF,74.0,44.0,1410.0,0.43,0.577,0.311,0.516,0.487,0.517,0.082,0.553,92.0,106.0,86.0,95.0,62.0,90.0,34.0,131.0,-26.1,-58.5,
merrisa01,195.0,Sam Merrill,28.0,CLE,SG,71.0,4.0,1401.0,0.406,0.625,0.372,0.567,0.966,0.583,0.068,0.868,87.0,115.0,103.0,104.0,124.0,101.0,28.0,206.0,20.5,5.7,
dosunay01,196.0,Ayo Dosunmu,25.0,CHI,SG,46.0,26.0,1394.0,0.492,0.612,0.328,0.561,0.785,0.585,0.176,0.421,105.0,112.0,91.0,103.0,101.0,102.0,72.0,100.0,16.3,8.5,
jeromty01,197.0,Ty Jerome,27.0,CLE,SG,70.0,3.0,1392.0,0.516,0.57,0.439,0.606,0.872,0.643,0.239,0.409,110.0,105.0,122.0,112.0,112.0,112.0,99.0,97.0,77.8,90.8,6MOY-3
strawju01,198.0,Julian Strawther,22.0,DEN,SG,65.0,4.0,1384.0,0.432,0.535,0.349,0.529,0.822,0.559,0.185,0.553,92.0,98.0,97.0,97.0,105.0,97.0,76.0,131.0,-13.9,-17.7,
smithni01,199.0,Nick Smith Jr.,20.0,CHO,SG,60.0,27.0,1369.0,0.391,0.45,0.34,0.482,0.935,0.502,0.081,0.539,84.0,83.0,94.0,89.0,120.0,87.0,33.0,128.0,-68.9,-86.9,
jaqueja01,200.0,Jaime Jaquez Jr.,23.0,MIA,SF,66.0,17.0,1368.0,0.461,0.513,0.311,0.501,0.754,0.543,0.307,0.258,99.0,94.0,86.0,92.0,97.0,94.0,127.0,61.0,-38.8,-34.4,
batumni01,201.0,Nicolas Batum,36.0,LAC,PF,78.0,8.0,1367.0,0.437,0.457,0.433,0.622,0.81,0.633,0.088,0.853,94.0,84.0,120.0,115.0,104.0,110.0,36.0,203.0,37.5,28.1,
alvarjo01,202.0,Jose Alvarado,26.0,NOP,PG,56.0,23.0,1366.0,0.392,0.439,0.359,0.498,0.811,0.523,0.142,0.593,84.0,80.0,100.0,92.0,104.0,91.0,58.0,141.0,-46.9,-58.9,
sochaje01,203.0,Jeremy Sochan,21.0,SAS,PF,54.0,23.0,1364.0,0.535,0.59,0.308,0.565,0.696,0.589,0.267,0.194,115.0,108.0,85.0,104.0,89.0,102.0,110.0,46.0,20.6,13.2,
kornelu01,204.0,Luke Kornet,29.0,BOS,C,73.0,16.0,1361.0,0.668,0.675,0.0,0.668,0.691,0.683,0.346,0.011,143.0,124.0,0.0,123.0,89.0,119.0,143.0,3.0,69.9,69.2,
lylestr01,205.0,Trey Lyles,29.0,SAC,PF,69.0,5.0,1349.0,0.42,0.559,0.34,0.528,0.7,0.551,0.214,0.636,90.0,103.0,94.0,97.0,90.0,96.0,88.0,151.0,-11.2,-20.6,
laravja01,206.0,Jake LaRavia,23.0,2TM,PF,66.0,0.0,1349.0,0.475,0.513,0.423,0.564,0.678,0.591,0.341,0.421,102.0,94.0,117.0,104.0,87.0,103.0,141.0,100.0,13.9,11.3,
laravja01,206.0,Jake LaRavia,23.0,MEM,PF,47.0,0.0,982.0,0.49,0.517,0.444,0.573,0.698,0.605,0.398,0.373,105.0,95.0,123.0,105.0,89.0,105.0,164.0,89.0,14.2,16.6,
laravja01,206.0,Jake LaRavia,23.0,SAC,PF,19.0,0.0,367.0,0.438,0.5,0.385,0.542,0.579,0.551,0.198,0.542,94.0,92.0,107.0,100.0,74.0,96.0,81.0,129.0,-0.3,-5.3,
bogdabo01,207.0,Bogdan Bogdanović,32.0,2TM,SG,54.0,4.0,1348.0,0.427,0.517,0.363,0.534,0.879,0.559,0.134,0.587,91.0,95.0,101.0,98.0,113.0,97.0,55.0,139.0,-9.4,-17.5,
bogdabo01,207.0,Bogdan Bogdanović,32.0,ATL,SG,24.0,0.0,598.0,0.371,0.5,0.301,0.469,0.882,0.502,0.152,0.652,79.0,92.0,84.0,86.0,113.0,87.0,63.0,155.0,-33.3,-35.4,
bogdabo01,207.0,Bogdan Bogdanović,32.0,LAC,SG,30.0,4.0,750.0,0.474,0.528,0.427,0.588,0.875,0.608,0.119,0.534,101.0,97.0,118.0,108.0,112.0,106.0,49.0,127.0,23.9,17.9,
champju01,208.0,Justin Champagnie,23.0,WAS,SF,62.0,31.0,1340.0,0.511,0.624,0.383,0.601,0.685,0.614,0.178,0.47,109.0,114.0,106.0,111.0,88.0,107.0,73.0,112.0,47.6,33.4,
georgpa01,209.0,Paul George,34.0,PHI,PF,41.0,41.0,1334.0,0.43,0.493,0.358,0.514,0.814,0.543,0.17,0.47,92.0,91.0,99.0,95.0,104.0,94.0,70.0,112.0,-33.1,-41.0,
thompau01,210.0,Ausar Thompson,22.0,DET,SF,59.0,48.0,1328.0,0.535,0.572,0.224,0.547,0.641,0.568,0.309,0.107,114.0,105.0,62.0,101.0,82.0,99.0,127.0,25.0,3.4,-8.1,
clingdo01,211.0,Donovan Clingan,20.0,POR,C,67.0,37.0,1324.0,0.539,0.582,0.286,0.56,0.596,0.574,0.311,0.147,115.0,107.0,79.0,103.0,76.0,100.0,128.0,35.0,11.2,-1.6,
hawkijo01,212.0,Jordan Hawkins,22.0,NOP,SG,56.0,9.0,1321.0,0.372,0.433,0.331,0.471,0.816,0.504,0.176,0.597,80.0,79.0,92.0,87.0,105.0,87.0,73.0,142.0,-79.9,-86.4,
martity01,213.0,Tyrese Martin,25.0,BRK,SG,60.0,11.0,1315.0,0.406,0.492,0.351,0.513,0.793,0.533,0.125,0.606,87.0,90.0,97.0,94.0,102.0,93.0,51.0,144.0,-28.1,-42.3,
plumlma01,214.0,Mason Plumlee,34.0,PHO,C,74.0,21.0,1300.0,0.619,0.631,0.0,0.619,0.648,0.645,0.634,0.02,132.0,116.0,0.0,114.0,83.0,112.0,261.0,5.0,30.6,35.3,
mogbojo01,215.0,Jonathan Mogbo,23.0,TOR,PF,63.0,18.0,1286.0,0.438,0.486,0.243,0.462,0.732,0.496,0.23,0.197,94.0,89.0,67.0,85.0,94.0,86.0,95.0,47.0,-57.7,-62.8,
johnsja05,216.0,Jalen Johnson,23.0,ATL,SF,36.0,36.0,1284.0,0.5,0.566,0.312,0.541,0.746,0.569,0.232,0.26,107.0,104.0,87.0,100.0,96.0,99.0,96.0,62.0,-2.7,-8.5,
strusma01,217.0,Max Strus,28.0,CLE,SF,50.0,37.0,1273.0,0.442,0.65,0.386,0.594,0.824,0.607,0.091,0.786,95.0,119.0,107.0,109.0,106.0,105.0,38.0,187.0,37.9,23.9,
juzanjo01,218.0,Johnny Juzang,23.0,UTA,SG,64.0,18.0,1270.0,0.429,0.534,0.376,0.554,0.849,0.573,0.112,0.661,92.0,98.0,104.0,102.0,109.0,99.0,46.0,157.0,10.1,-3.3,
hollaro01,219.0,Ron Holland,19.0,DET,SF,81.0,2.0,1266.0,0.474,0.608,0.238,0.517,0.754,0.556,0.293,0.363,101.0,111.0,66.0,95.0,97.0,96.0,121.0,86.0,-21.8,-19.2,
greenja02,220.0,Javonte Green,31.0,2TM,SG,68.0,19.0,1258.0,0.429,0.527,0.326,0.509,0.724,0.541,0.265,0.491,92.0,97.0,91.0,94.0,93.0,94.0,109.0,117.0,-19.7,-22.3,
greenja02,220.0,Javonte Green,31.0,NOP,SG,50.0,18.0,1092.0,0.446,0.534,0.352,0.531,0.758,0.569,0.295,0.482,96.0,98.0,98.0,98.0,97.0,99.0,121.0,114.0,-5.3,-3.6,
greenja02,220.0,Javonte Green,31.0,CLE,SG,18.0,1.0,166.0,0.365,0.5,0.242,0.429,0.5,0.438,0.159,0.524,78.0,92.0,67.0,79.0,64.0,76.0,65.0,124.0,-14.4,-18.7,
richani01,221.0,Nick Richards,27.0,2TM,C,57.0,43.0,1256.0,0.591,0.594,0.0,0.591,0.744,0.634,0.461,0.006,126.0,109.0,0.0,109.0,95.0,110.0,190.0,1.0,33.1,48.0,
richani01,221.0,Nick Richards,27.0,CHO,C,21.0,9.0,440.0,0.561,0.566,0.0,0.561,0.678,0.614,0.763,0.009,120.0,104.0,0.0,103.0,87.0,107.0,314.0,2.0,4.2,11.5,
richani01,221.0,Nick Richards,27.0,PHO,C,36.0,34.0,816.0,0.605,0.608,0.0,0.605,0.822,0.645,0.313,0.004,130.0,112.0,0.0,111.0,105.0,112.0,129.0,1.0,28.9,36.5,
wadede01,222.0,Dean Wade,28.0,CLE,PF,59.0,30.0,1252.0,0.413,0.653,0.36,0.561,0.533,0.563,0.111,0.819,88.0,120.0,100.0,103.0,68.0,98.0,46.0,195.0,9.7,-7.5,
councri01,223.0,Ricky Council IV,23.0,PHI,SF,73.0,12.0,1250.0,0.382,0.488,0.258,0.442,0.804,0.502,0.33,0.46,82.0,90.0,72.0,81.0,103.0,87.0,136.0,109.0,-93.9,-79.1,
salauti01,224.0,Tidjane Salaün,19.0,CHO,PF,60.0,10.0,1244.0,0.33,0.4,0.283,0.414,0.713,0.457,0.272,0.594,71.0,73.0,79.0,76.0,91.0,79.0,112.0,141.0,-88.7,-92.2,
portibo01,225.0,Bobby Portis,29.0,MIL,PF,49.0,7.0,1244.0,0.466,0.508,0.365,0.52,0.836,0.542,0.123,0.299,100.0,93.0,101.0,96.0,107.0,94.0,51.0,71.0,-27.3,-42.7,
diabamo01,226.0,Moussa Diabaté,23.0,CHO,C,71.0,8.0,1241.0,0.596,0.609,0.0,0.596,0.595,0.609,0.414,0.021,128.0,112.0,0.0,110.0,76.0,106.0,171.0,5.0,29.9,21.5,
robinje02,227.0,Jeremiah Robinson-Earl,24.0,NOP,PF,66.0,9.0,1239.0,0.455,0.557,0.341,0.536,0.836,0.563,0.159,0.473,97.0,102.0,95.0,99.0,107.0,98.0,65.0,112.0,-4.9,-9.8,
fontesi01,228.0,Simone Fontecchio,29.0,DET,SF,75.0,0.0,1237.0,0.402,0.507,0.335,0.504,0.833,0.544,0.225,0.609,86.0,93.0,93.0,93.0,107.0,94.0,93.0,145.0,-29.1,-26.4,
anthoco01,229.0,Cole Anthony,24.0,ORL,PG,67.0,22.0,1234.0,0.424,0.471,0.353,0.494,0.823,0.531,0.208,0.401,91.0,86.0,98.0,91.0,106.0,92.0,86.0,95.0,-52.8,-53.0,
sheppbe01,230.0,Ben Sheppard,23.0,IND,SG,63.0,9.0,1228.0,0.418,0.591,0.342,0.537,0.889,0.555,0.094,0.693,89.0,108.0,95.0,99.0,114.0,96.0,39.0,165.0,-3.7,-12.4,
gaffoda01,231.0,Daniel Gafford,26.0,DAL,C,57.0,31.0,1226.0,0.702,0.702,,0.702,0.689,0.716,0.486,0.0,150.0,129.0,,129.0,88.0,124.0,200.0,0.0,128.3,137.2,
collijo01,232.0,John Collins,27.0,UTA,PF,40.0,31.0,1220.0,0.527,0.577,0.399,0.583,0.848,0.628,0.309,0.279,113.0,106.0,111.0,107.0,109.0,109.0,127.0,66.0,42.3,62.9,
martica02,233.0,Caleb Martin,29.0,2TM,SF,45.0,24.0,1218.0,0.424,0.458,0.359,0.485,0.622,0.513,0.322,0.339,91.0,84.0,100.0,89.0,80.0,89.0,133.0,80.0,-35.2,-44.0,
martica02,233.0,Caleb Martin,29.0,PHI,SF,31.0,24.0,943.0,0.435,0.469,0.379,0.506,0.622,0.531,0.319,0.375,93.0,86.0,105.0,93.0,80.0,92.0,131.0,89.0,-17.0,-23.9,
martica02,233.0,Caleb Martin,29.0,DAL,SF,14.0,0.0,275.0,0.389,0.429,0.25,0.417,0.625,0.454,0.333,0.222,83.0,79.0,69.0,77.0,80.0,79.0,137.0,53.0,-18.2,-20.1,
porzikr01,234.0,Kristaps Porziņģis,29.0,BOS,C,42.0,42.0,1210.0,0.483,0.537,0.412,0.572,0.809,0.618,0.347,0.436,103.0,99.0,114.0,105.0,104.0,107.0,143.0,103.0,33.6,55.6,
clarkbr01,235.0,Brandon Clarke,28.0,MEM,PF,64.0,18.0,1207.0,0.621,0.647,0.059,0.622,0.701,0.638,0.229,0.045,133.0,119.0,16.0,115.0,90.0,111.0,94.0,11.0,60.3,52.0,
aytonde01,236.0,Deandre Ayton,26.0,POR,C,40.0,40.0,1206.0,0.566,0.594,0.188,0.573,0.667,0.583,0.128,0.068,121.0,109.0,52.0,105.0,85.0,101.0,53.0,16.0,27.7,6.3,
walkeja02,237.0,Jarace Walker,21.0,IND,PF,75.0,5.0,1187.0,0.472,0.543,0.405,0.576,0.667,0.59,0.192,0.514,101.0,100.0,113.0,106.0,85.0,102.0,79.0,122.0,24.0,11.2,
leonaka01,238.0,Kawhi Leonard,33.0,LAC,SF,37.0,37.0,1180.0,0.498,0.536,0.411,0.56,0.81,0.589,0.194,0.305,107.0,98.0,114.0,103.0,104.0,102.0,80.0,72.0,21.3,16.7,
capelca01,239.0,Clint Capela,30.0,ATL,C,55.0,41.0,1176.0,0.559,0.56,0.0,0.559,0.536,0.564,0.249,0.003,120.0,103.0,0.0,103.0,69.0,98.0,102.0,1.0,12.4,-10.6,
martico01,240.0,Cody Martin,29.0,2TM,SF,53.0,8.0,1173.0,0.418,0.534,0.285,0.485,0.705,0.509,0.188,0.465,90.0,98.0,79.0,89.0,90.0,88.0,77.0,110.0,-38.0,-47.5,
martico01,240.0,Cody Martin,29.0,CHO,SF,39.0,8.0,967.0,0.433,0.528,0.323,0.507,0.694,0.528,0.183,0.463,93.0,97.0,90.0,93.0,89.0,92.0,75.0,110.0,-19.1,-27.7,
martico01,240.0,Cody Martin,29.0,PHO,SF,14.0,0.0,206.0,0.351,0.567,0.111,0.377,0.75,0.417,0.211,0.474,75.0,104.0,31.0,69.0,96.0,72.0,87.0,112.0,-18.9,-19.8,
willima07,241.0,Mark Williams,23.0,CHO,C,44.0,41.0,1171.0,0.604,0.609,0.0,0.604,0.804,0.647,0.365,0.009,129.0,112.0,0.0,111.0,103.0,112.0,150.0,2.0,54.5,73.2,
achiupr01,242.0,Precious Achiuwa,25.0,NYK,C,57.0,10.0,1170.0,0.502,0.529,0.278,0.517,0.594,0.53,0.211,0.11,107.0,97.0,77.0,95.0,76.0,92.0,87.0,26.0,-17.2,-32.8,
jovicni01,243.0,Nikola Jović,21.0,MIA,PF,46.0,10.0,1156.0,0.456,0.563,0.371,0.56,0.828,0.595,0.231,0.557,98.0,103.0,103.0,103.0,106.0,103.0,95.0,132.0,12.5,15.4,
edwarju01,244.0,Justin Edwards,21.0,PHI,SF,44.0,26.0,1155.0,0.455,0.548,0.363,0.546,0.696,0.559,0.122,0.503,97.0,101.0,101.0,101.0,89.0,97.0,50.0,119.0,2.4,-13.9,
krejcvi01,245.0,Vit Krejci,24.0,ATL,PG,57.0,16.0,1153.0,0.497,0.64,0.437,0.651,0.711,0.661,0.154,0.705,106.0,117.0,121.0,120.0,91.0,115.0,63.0,168.0,62.8,52.7,
kuminjo01,246.0,Jonathan Kuminga,22.0,GSW,PF,47.0,10.0,1144.0,0.454,0.508,0.305,0.495,0.668,0.535,0.414,0.266,97.0,93.0,85.0,91.0,86.0,93.0,170.0,63.0,-54.9,-54.7,
looneke01,247.0,Kevon Looney,28.0,GSW,C,76.0,6.0,1142.0,0.514,0.516,0.4,0.518,0.566,0.535,0.356,0.018,110.0,95.0,111.0,95.0,73.0,93.0,147.0,4.0,-13.9,-26.6,
willike04,248.0,Kenrich Williams,30.0,OKC,PF,69.0,7.0,1132.0,0.483,0.574,0.386,0.576,0.718,0.587,0.11,0.483,103.0,105.0,107.0,106.0,92.0,102.0,45.0,115.0,23.5,8.3,
phillju01,249.0,Julian Phillips,21.0,CHI,SF,79.0,5.0,1123.0,0.446,0.582,0.327,0.533,0.789,0.571,0.265,0.533,95.0,107.0,91.0,98.0,101.0,99.0,109.0,127.0,-5.7,-3.3,
nesmiaa01,250.0,Aaron Nesmith,25.0,IND,SF,45.0,37.0,1123.0,0.507,0.587,0.431,0.617,0.913,0.653,0.211,0.515,108.0,108.0,120.0,114.0,117.0,113.0,87.0,122.0,56.4,63.7,
bantoda01,251.0,Dalano Banton,25.0,POR,PG,67.0,7.0,1120.0,0.391,0.442,0.324,0.462,0.728,0.497,0.247,0.438,84.0,81.0,90.0,85.0,93.0,86.0,102.0,104.0,-82.7,-88.6,
simmobe01,252.0,Ben Simmons,28.0,2TM,PG,51.0,24.0,1120.0,0.52,0.52,,0.52,0.727,0.539,0.148,0.0,111.0,95.0,,96.0,93.0,94.0,61.0,0.0,-10.2,-17.7,
simmobe01,252.0,Ben Simmons,28.0,BRK,PG,33.0,24.0,825.0,0.547,0.547,,0.547,0.692,0.562,0.153,0.0,117.0,100.0,,101.0,89.0,98.0,63.0,0.0,1.4,-5.1,
simmobe01,252.0,Ben Simmons,28.0,LAC,PG,18.0,0.0,295.0,0.434,0.434,,0.434,0.857,0.464,0.132,0.0,93.0,80.0,,80.0,110.0,80.0,54.0,0.0,-11.6,-12.6,
walteja01,253.0,Ja'Kobe Walter,20.0,TOR,SG,52.0,18.0,1103.0,0.405,0.454,0.349,0.487,0.795,0.523,0.211,0.473,87.0,83.0,97.0,90.0,102.0,91.0,87.0,112.0,-43.9,-46.0,
hayesja02,254.0,Jaxson Hayes,24.0,LAL,C,56.0,35.0,1093.0,0.722,0.732,0.0,0.722,0.622,0.72,0.439,0.013,155.0,134.0,0.0,133.0,80.0,125.0,181.0,3.0,79.8,76.3,
payneca01,255.0,Cameron Payne,30.0,NYK,PG,72.0,5.0,1090.0,0.401,0.453,0.363,0.506,0.907,0.532,0.121,0.574,86.0,83.0,101.0,93.0,116.0,92.0,50.0,136.0,-33.4,-41.3,
isaacjo01,256.0,Jonathan Isaac,27.0,ORL,PF,71.0,1.0,1090.0,0.414,0.549,0.258,0.474,0.682,0.512,0.33,0.466,89.0,101.0,72.0,87.0,87.0,89.0,136.0,111.0,-44.9,-47.6,
jeffrda01,257.0,DaQuan Jeffries,27.0,CHO,SG,47.0,20.0,1071.0,0.405,0.496,0.335,0.5,0.8,0.518,0.103,0.564,87.0,91.0,93.0,92.0,103.0,90.0,42.0,134.0,-25.1,-35.6,
nurkiju01,258.0,Jusuf Nurkić,30.0,2TM,C,51.0,32.0,1063.0,0.477,0.551,0.305,0.523,0.664,0.555,0.364,0.298,102.0,101.0,85.0,96.0,85.0,96.0,150.0,71.0,-14.3,-17.5,
nurkiju01,258.0,Jusuf Nurkić,30.0,PHO,C,25.0,23.0,592.0,0.454,0.529,0.322,0.512,0.696,0.556,0.423,0.362,97.0,97.0,89.0,94.0,89.0,96.0,174.0,86.0,-10.0,-7.8,
nurkiju01,258.0,Jusuf Nurkić,30.0,CHO,C,26.0,9.0,471.0,0.497,0.566,0.283,0.532,0.627,0.554,0.312,0.243,106.0,104.0,78.0,98.0,80.0,96.0,129.0,58.0,-4.3,-9.7,
curryse01,259.0,Seth Curry,34.0,CHO,SG,68.0,14.0,1062.0,0.478,0.503,0.456,0.599,0.846,0.616,0.114,0.531,102.0,92.0,127.0,110.0,109.0,107.0,47.0,126.0,38.5,29.0,
willico04,260.0,Cody Williams,20.0,UTA,SG,50.0,21.0,1060.0,0.323,0.393,0.259,0.391,0.725,0.419,0.156,0.525,69.0,72.0,72.0,72.0,93.0,73.0,64.0,125.0,-78.1,-86.4,
okorois01,261.0,Isaac Okoro,24.0,CLE,SG,55.0,22.0,1053.0,0.464,0.586,0.371,0.569,0.717,0.587,0.172,0.566,99.0,108.0,103.0,105.0,92.0,102.0,71.0,134.0,14.0,6.0,
ighodos01,262.0,Oso Ighodaro,22.0,PHO,PF,61.0,6.0,1045.0,0.604,0.611,0.0,0.604,0.58,0.61,0.267,0.011,129.0,112.0,0.0,111.0,74.0,106.0,110.0,3.0,22.9,14.2,
butleja02,263.0,Jared Butler,24.0,2TM,SG,60.0,17.0,1044.0,0.448,0.504,0.355,0.514,0.824,0.549,0.201,0.373,96.0,92.0,99.0,95.0,106.0,95.0,83.0,89.0,-26.1,-27.1,
butleja02,263.0,Jared Butler,24.0,WAS,PG,32.0,0.0,362.0,0.483,0.519,0.366,0.526,0.778,0.562,0.256,0.233,103.0,95.0,102.0,97.0,100.0,98.0,105.0,55.0,-6.2,-5.6,
butleja02,263.0,Jared Butler,24.0,PHI,SG,28.0,17.0,682.0,0.426,0.49,0.352,0.507,0.87,0.54,0.166,0.462,91.0,90.0,98.0,93.0,112.0,94.0,68.0,110.0,-19.9,-21.5,
battlja01,264.0,Jamison Battle,23.0,TOR,SF,59.0,10.0,1042.0,0.429,0.5,0.405,0.581,0.889,0.59,0.052,0.746,92.0,92.0,113.0,107.0,114.0,102.0,21.0,177.0,26.1,10.0,
clownno01,265.0,Noah Clowney,20.0,BRK,PF,46.0,20.0,1042.0,0.358,0.414,0.333,0.474,0.838,0.516,0.215,0.702,77.0,76.0,93.0,87.0,107.0,90.0,89.0,167.0,-51.0,-49.2,
carusal01,266.0,Alex Caruso,30.0,OKC,SG,54.0,3.0,1041.0,0.446,0.556,0.353,0.541,0.824,0.568,0.162,0.541,95.0,102.0,98.0,100.0,106.0,99.0,67.0,129.0,-1.0,-5.7,6MOY-8
murrakr01,267.0,Kris Murray,24.0,POR,SF,69.0,6.0,1040.0,0.419,0.566,0.225,0.468,0.456,0.472,0.204,0.43,90.0,104.0,62.0,86.0,58.0,82.0,84.0,102.0,-42.0,-63.4,
murrade01,268.0,Dejounte Murray,28.0,NOP,PG,31.0,31.0,1012.0,0.393,0.444,0.299,0.445,0.823,0.494,0.251,0.352,84.0,81.0,83.0,82.0,105.0,86.0,103.0,84.0,-96.6,-90.1,
suggsja01,269.0,Jalen Suggs,23.0,ORL,PG,35.0,35.0,1002.0,0.41,0.506,0.314,0.489,0.882,0.536,0.229,0.503,88.0,93.0,87.0,90.0,113.0,93.0,94.0,119.0,-52.4,-43.1,
anderky01,270.0,Kyle Anderson,31.0,2TM,PF,61.0,4.0,1002.0,0.469,0.502,0.357,0.51,0.738,0.538,0.215,0.231,100.0,92.0,99.0,94.0,95.0,93.0,88.0,55.0,-20.1,-25.1,
anderky01,270.0,Kyle Anderson,31.0,GSW,PF,36.0,3.0,541.0,0.45,0.487,0.365,0.506,0.667,0.522,0.16,0.308,96.0,89.0,101.0,93.0,85.0,91.0,66.0,73.0,-12.6,-19.4,
anderky01,270.0,Kyle Anderson,31.0,MIA,SF,25.0,1.0,461.0,0.493,0.517,0.333,0.515,0.789,0.557,0.284,0.134,105.0,95.0,93.0,95.0,101.0,97.0,117.0,32.0,-7.5,-5.7,
bostobr01,271.0,Brandon Boston Jr.,23.0,NOP,SG,42.0,10.0,993.0,0.436,0.485,0.35,0.5,0.788,0.535,0.223,0.367,93.0,89.0,97.0,92.0,101.0,93.0,92.0,87.0,-32.8,-34.2,
terryda01,272.0,Dalen Terry,22.0,CHI,SG,73.0,5.0,987.0,0.448,0.506,0.356,0.517,0.71,0.546,0.257,0.388,96.0,93.0,99.0,95.0,91.0,95.0,106.0,92.0,-14.1,-17.8,
